,Time,Temperature,Pressure,Acceleration
49,0,29.469999999999995,99.85899999999995,1.0735000000000001
50,0,29.467999999999996,99.80699999999995,1.0857500000000002
51,0,29.455999999999996,99.77449999999995,1.1857500000000003
52,0,29.439999999999998,99.75499999999995,1.1985000000000003
53,0,29.438,99.71599999999995,1.2635000000000003
54,0,29.422,99.65749999999996,1.3430000000000002
55,0,29.412,99.63799999999996,1.4645000000000001
56,0,29.4,99.57949999999997,1.4920000000000002
57,0,29.392,99.55999999999997,1.6040000000000003
58,0,29.38,99.51449999999997,1.6895000000000002
59,0,29.374,99.48849999999997,1.7910000000000001
60,0,29.363999999999997,99.48849999999997,1.8647500000000001
61,0,29.363999999999997,99.46249999999998,1.9997500000000001
62,0,29.362,99.41699999999997,2.015
63,0,29.355999999999998,99.37799999999997,2.1235
64,0,29.355999999999998,99.37799999999997,2.13925
65,0,29.349999999999998,99.31949999999998,2.26725
66,0,29.339999999999996,99.31949999999998,2.2835
67,0,29.325999999999997,99.28699999999998,2.4155
68,0,29.31,99.26749999999998,2.4992500000000004
69,0,29.291999999999998,99.25449999999998,2.5502500000000006
70,0,29.273999999999997,99.25449999999998,2.6537500000000005
71,0,29.263999999999996,99.19599999999998,2.6712500000000006
72,0,29.261999999999997,99.15049999999998,2.6890000000000005
73,0,29.257999999999996,99.11149999999998,2.7970000000000006
74,0,29.249999999999996,99.07249999999998,2.8517500000000005
75,0,29.243999999999996,99.05949999999997,2.8517500000000005
76,0,29.237999999999996,99.01399999999997,2.8517500000000005
77,0,29.225999999999996,99.00099999999996,2.9847500000000005
78,0,29.209999999999997,98.95549999999996,3.1387500000000004
79,0,29.194,98.91649999999996,3.1777500000000005
80,0,29.182,98.91649999999996,3.1777500000000005
81,0,29.171999999999997,98.89049999999996,3.3177500000000006
82,0,29.167999999999996,98.85149999999996,3.3785000000000007
83,0,29.157999999999994,98.83849999999995,3.4810000000000008
84,0,29.143999999999995,98.77999999999996,3.4810000000000008
85,0,29.131999999999994,98.72149999999996,3.5020000000000007
86,0,29.121999999999993,98.66299999999997,3.565750000000001
87,0,29.107999999999993,98.61749999999996,3.694750000000001
88,0,29.105999999999995,98.61749999999996,3.7382500000000007
89,0,29.087999999999994,98.57199999999996,3.782250000000001
90,0,29.079999999999995,98.51999999999995,3.893500000000001
91,0,29.077999999999996,98.49399999999996,4.006000000000001
92,0,29.075999999999997,98.47449999999996,4.142500000000001
93,0,29.065999999999995,98.43549999999996,4.142500000000001
94,0,29.061999999999994,98.40949999999997,4.351750000000001
95,0,29.053999999999995,98.39649999999996,4.469250000000001
96,0,29.043999999999993,98.33799999999997,4.493
97,0,29.043999999999993,98.32499999999996,4.589
98,0,29.035999999999994,98.30549999999997,4.783
99,0,29.031999999999993,98.30549999999997,4.930000000000001
100,0,29.023999999999994,98.29249999999996,4.954750000000001
101,1,29.021999999999995,98.25999999999996,4.954750000000001
102,1,29.021999999999995,98.24699999999996,4.956
103,1,29.007999999999996,98.24049999999995,4.96
104,1,28.991999999999997,98.20149999999995,4.9615
105,1,28.977999999999998,98.15599999999995,4.9625
106,1,28.977999999999998,98.12999999999995,4.96375
107,1,28.959999999999997,98.08449999999995,4.97725
108,1,28.951999999999998,98.08449999999995,4.9825
109,1,28.938,98.07149999999994,4.9925
110,1,28.922,98.07149999999994,4.99925
111,1,28.922,98.03249999999994,5.00675
112,1,28.916,97.98049999999994,5.0095
113,1,28.912,97.94149999999993,5.0245
114,1,28.904,97.94149999999993,5.04075
115,1,28.892,97.90249999999993,5.0512500000000005
116,1,28.881999999999998,97.87649999999994,5.07
117,1,28.871999999999996,97.82449999999993,5.094
118,1,28.871999999999996,97.79199999999993,5.13225
119,1,28.855999999999998,97.76599999999993,5.15475
120,1,28.849999999999998,97.72699999999993,5.16425
121,1,28.834,97.69449999999993,5.19425
122,1,28.818,97.69449999999993,5.19425
123,1,28.806,97.68149999999993,5.23275
124,1,28.798000000000002,97.66849999999992,5.23275
125,1,28.782000000000004,97.64899999999993,5.25075
126,1,28.778000000000002,97.60999999999993,5.257
127,1,28.770000000000003,97.59049999999993,5.308999999999999
128,1,28.752000000000002,97.55149999999993,5.356249999999999
129,1,28.736000000000004,97.52549999999994,5.3702499999999995
130,1,28.724000000000004,97.47349999999993,5.435499999999999
131,1,28.722000000000005,97.44749999999993,5.450499999999999
132,1,28.716000000000005,97.39549999999993,5.458249999999999
133,1,28.698000000000004,97.33699999999993,5.522249999999999
134,1,28.698000000000004,97.31099999999994,5.563499999999999
135,1,28.686000000000003,97.27849999999994,5.639999999999999
136,1,28.680000000000003,97.21999999999994,5.648749999999999
137,1,28.672000000000004,97.16149999999995,5.720749999999999
138,1,28.664000000000005,97.15499999999994,5.785499999999999
139,1,28.648000000000007,97.09649999999995,5.832999999999999
140,1,28.646000000000008,97.06399999999995,5.832999999999999
141,1,28.63200000000001,97.04449999999996,5.903
142,1,28.620000000000008,97.02499999999996,5.944
143,1,28.602000000000007,96.98599999999996,5.9965
144,1,28.58600000000001,96.97949999999996,6.07175
145,1,28.58400000000001,96.95349999999996,6.10475
146,1,28.57400000000001,96.90149999999996,6.12725
147,1,28.57200000000001,96.84949999999995,6.13875
148,1,28.55400000000001,96.82349999999995,6.1505
149,1,28.54200000000001,96.81049999999995,6.2585
150,1,28.53000000000001,96.77799999999995,6.27075
151,1,28.53000000000001,96.76499999999994,6.29575
152,1,28.51400000000001,96.72599999999994,6.29575
153,1,28.49800000000001,96.66749999999995,6.32175
154,1,28.48000000000001,96.65449999999994,6.34825
155,1,28.48000000000001,96.65449999999994,6.37525
156,1,28.46600000000001,96.65449999999994,6.444
157,1,28.452000000000012,96.65449999999994,6.4719999999999995
158,1,28.44800000000001,96.60899999999994,6.557499999999999
159,1,28.43400000000001,96.57649999999994,6.586499999999999
160,1,28.42800000000001,96.52449999999993,6.586499999999999
161,1,28.41800000000001,96.51799999999993,6.661499999999999
162,1,28.41000000000001,96.51799999999993,6.722499999999999
163,1,28.408000000000012,96.48549999999993,6.768999999999999
164,1,28.406000000000013,96.43999999999993,6.863499999999999
165,1,28.398000000000014,96.39449999999992,6.879499999999999
166,1,28.394000000000013,96.33599999999993,7.0257499999999995
167,1,28.386000000000013,96.32299999999992,7.0257499999999995
168,1,28.370000000000015,96.30349999999993,7.09275
169,1,28.366000000000014,96.29049999999992,7.160749999999999
170,1,28.362000000000013,96.27749999999992,7.19525
171,1,28.344000000000012,96.25799999999992,7.30025
172,1,28.344000000000012,96.25149999999992,7.40675
173,1,28.344000000000012,96.21249999999992,7.4247499999999995
174,1,28.330000000000013,96.20599999999992,7.515999999999999
175,1,28.314000000000014,96.16699999999992,7.645499999999999
176,1,28.310000000000013,96.14099999999992,7.757999999999999
177,1,28.302000000000014,96.08899999999991,7.871999999999999
178,1,28.294000000000015,96.03049999999992,7.948999999999999
179,1,28.288000000000014,96.01099999999992,8.104999999999999
180,1,28.278000000000013,95.97199999999992,8.16425
181,1,28.262000000000015,95.95249999999993,8.204249999999998
182,1,28.244000000000014,95.91999999999993,8.204249999999998
183,1,28.234000000000012,95.86149999999994,8.306749999999997
184,1,28.226000000000013,95.86149999999994,8.327499999999997
185,1,28.218000000000014,95.83549999999994,8.516499999999997
186,1,28.214000000000013,95.77699999999994,8.601499999999998
187,1,28.212000000000014,95.74449999999995,8.665999999999999
188,1,28.204000000000015,95.73799999999994,8.818249999999999
189,1,28.186000000000014,95.67949999999995,8.972249999999999
190,1,28.170000000000016,95.64049999999995,9.06125
191,1,28.158000000000015,95.60149999999994,9.06125
192,1,28.140000000000015,95.54949999999994,9.152249999999999
193,1,28.128000000000014,95.50399999999993,9.267249999999999
194,1,28.116000000000014,95.49099999999993,9.4765
195,1,28.112000000000013,95.48449999999993,9.6645
196,1,28.100000000000012,95.42599999999993,9.83075
197,1,28.100000000000012,95.39349999999993,9.99875
198,1,28.08800000000001,95.38049999999993,10.1685
199,1,28.07800000000001,95.35449999999993,10.3155
200,1,28.07200000000001,95.34799999999993,10.53825
201,2,28.07000000000001,95.33499999999992,10.53825
202,2,28.06400000000001,95.33499999999992,10.53975
203,2,28.05800000000001,95.31549999999993,10.54125
204,2,28.04400000000001,95.31549999999993,10.54575
205,2,28.03400000000001,95.27649999999993,10.54775
206,2,28.024000000000008,95.25699999999993,10.54775
207,2,28.00800000000001,95.21149999999993,10.555250000000001
208,2,28.00000000000001,95.17249999999993,10.5675
209,2,27.99400000000001,95.17249999999993,10.573500000000001
210,2,27.99200000000001,95.13999999999993,10.573500000000001
211,2,27.990000000000013,95.09449999999993,10.576
212,2,27.982000000000014,95.09449999999993,10.58975
213,2,27.964000000000013,95.04899999999992,10.610750000000001
214,2,27.96000000000001,95.02299999999993,10.633500000000002
215,2,27.946000000000012,94.99699999999993,10.658000000000001
216,2,27.940000000000012,94.94499999999992,10.665500000000002
217,2,27.924000000000014,94.88649999999993,10.6895
218,2,27.906000000000013,94.83449999999992,10.702250000000001
219,2,27.894000000000013,94.80199999999992,10.711250000000001
220,2,27.876000000000012,94.74999999999991,10.754000000000001
221,2,27.860000000000014,94.69149999999992,10.759000000000002
222,2,27.848000000000013,94.67199999999993,10.759000000000002
223,2,27.830000000000013,94.64599999999993,10.781000000000002
224,2,27.82000000000001,94.63299999999992,10.798250000000003
225,2,27.82000000000001,94.60699999999993,10.816250000000004
226,2,27.812000000000012,94.56799999999993,10.860000000000003
227,2,27.80200000000001,94.55499999999992,10.886000000000003
228,2,27.79000000000001,94.55499999999992,10.940000000000003
229,2,27.78000000000001,94.54849999999992,10.975000000000003
230,2,27.770000000000007,94.50299999999991,11.033000000000003
231,2,27.760000000000005,94.46399999999991,11.033000000000003
232,2,27.752000000000006,94.44449999999992,11.079500000000003
233,2,27.750000000000007,94.40549999999992,11.135500000000002
234,2,27.750000000000007,94.35349999999991,11.185000000000002
235,2,27.748000000000008,94.32749999999992,11.236000000000002
236,2,27.730000000000008,94.28849999999991,11.297250000000002
237,2,27.712000000000007,94.28199999999991,11.360250000000002
238,2,27.694000000000006,94.27549999999991,11.415750000000003
239,2,27.692000000000007,94.27549999999991,11.425250000000002
240,2,27.686000000000007,94.24299999999991,11.454500000000001
241,2,27.67000000000001,94.18449999999991,11.4845
242,2,27.65400000000001,94.17799999999991,11.525500000000001
243,2,27.64000000000001,94.11949999999992,11.599
244,2,27.632000000000012,94.11299999999991,11.6205
245,2,27.632000000000012,94.08049999999992,11.6755
246,2,27.632000000000012,94.02849999999991,11.743
247,2,27.616000000000014,94.02849999999991,11.789
248,2,27.602000000000015,93.99599999999991,11.89475
249,2,27.584000000000014,93.95699999999991,11.96675
250,2,27.580000000000013,93.9114999999999,11.991249999999999
251,2,27.568000000000012,93.8984999999999,12.01625
252,2,27.562000000000012,93.8724999999999,12.11825
253,2,27.55200000000001,93.8659999999999,12.17025
254,2,27.536000000000012,93.8334999999999,12.209999999999999
255,2,27.536000000000012,93.81399999999991,12.250499999999999
256,2,27.528000000000013,93.81399999999991,12.277999999999999
257,2,27.514000000000014,93.7684999999999,12.333999999999998
258,2,27.502000000000013,93.7619999999999,12.390999999999998
259,2,27.486000000000015,93.7034999999999,12.434499999999998
260,2,27.468000000000014,93.7034999999999,12.552499999999998
261,2,27.454000000000015,93.7034999999999,12.597499999999998
262,2,27.446000000000016,93.6514999999999,12.704249999999998
263,2,27.438000000000017,93.6449999999999,12.735249999999999
264,2,27.436000000000018,93.6384999999999,12.861249999999998
265,2,27.432000000000016,93.6059999999999,12.893249999999998
266,2,27.426000000000016,93.56049999999989,12.958249999999998
267,2,27.426000000000016,93.51499999999989,13.090249999999997
268,2,27.424000000000017,93.46949999999988,13.240999999999998
269,2,27.418000000000017,93.44999999999989,13.291999999999998
270,2,27.416000000000018,93.4304999999999,13.291999999999998
271,2,27.40200000000002,93.4304999999999,13.431999999999999
272,2,27.39000000000002,93.41749999999989,13.573999999999998
273,2,27.37600000000002,93.38499999999989,13.717999999999998
274,2,27.37000000000002,93.38499999999989,13.717999999999998
275,2,27.35600000000002,93.34599999999989,13.847499999999998
276,2,27.346000000000018,93.2874999999999,13.978749999999998
277,2,27.340000000000018,93.2614999999999,13.978749999999998
278,2,27.32400000000002,93.2029999999999,14.132749999999998
279,2,27.31000000000002,93.17699999999991,14.191249999999998
280,2,27.29800000000002,93.1314999999999,14.210999999999999
281,2,27.29000000000002,93.0859999999999,14.330999999999998
282,2,27.28000000000002,93.0274999999999,14.411999999999997
283,2,27.27800000000002,93.00799999999991,14.411999999999997
284,2,27.26800000000002,92.9624999999999,14.577999999999998
285,2,27.250000000000018,92.9624999999999,14.766999999999998
286,2,27.250000000000018,92.9234999999999,14.894499999999997
287,2,27.250000000000018,92.9234999999999,15.023499999999997
288,2,27.24200000000002,92.89749999999991,15.153999999999996
289,2,27.23600000000002,92.86499999999991,15.175999999999997
290,2,27.22200000000002,92.8584999999999,15.220499999999996
291,2,27.22200000000002,92.8194999999999,15.220499999999996
292,2,27.22000000000002,92.7739999999999,15.402499999999996
293,2,27.21400000000002,92.7479999999999,15.425499999999996
294,2,27.20600000000002,92.72199999999991,15.634749999999997
295,2,27.18800000000002,92.72199999999991,15.822749999999997
296,2,27.17000000000002,92.72199999999991,16.036499999999997
297,2,27.15400000000002,92.66349999999991,16.132499999999997
298,2,27.152000000000022,92.63749999999992,16.326499999999996
299,2,27.13400000000002,92.59849999999992,16.424499999999995
300,2,27.118000000000023,92.57249999999992,16.548249999999996
301,3,27.114000000000022,92.51399999999992,16.548249999999996
302,3,27.112000000000023,92.48799999999993,16.549249999999997
303,3,27.110000000000024,92.44899999999993,16.55325
304,3,27.102000000000025,92.40349999999992,16.554
305,3,27.090000000000025,92.37749999999993,16.557
306,3,27.082000000000026,92.33849999999993,16.56325
307,3,27.066000000000027,92.29949999999992,16.56325
308,3,27.05000000000003,92.24099999999993,16.57375
309,3,27.046000000000028,92.19549999999992,16.57975
310,3,27.03000000000003,92.13699999999993,16.59325
311,3,27.02400000000003,92.09149999999993,16.595750000000002
312,3,27.01000000000003,92.09149999999993,16.609500000000004
313,3,26.99800000000003,92.06549999999993,16.633500000000005
314,3,26.988000000000028,92.05899999999993,16.659500000000005
315,3,26.98600000000003,92.01349999999992,16.684000000000005
316,3,26.982000000000028,91.97449999999992,16.695250000000005
317,3,26.970000000000027,91.94849999999992,16.707250000000005
318,3,26.966000000000026,91.89649999999992,16.724250000000005
319,3,26.950000000000028,91.83799999999992,16.728750000000005
320,3,26.94800000000003,91.81849999999993,16.752500000000005
321,3,26.94200000000003,91.79249999999993,16.762500000000006
322,3,26.932000000000027,91.78599999999993,16.809750000000005
323,3,26.926000000000027,91.77949999999993,16.820750000000004
324,3,26.924000000000028,91.73399999999992,16.832250000000005
325,3,26.90800000000003,91.67549999999993,16.886250000000004
326,3,26.898000000000028,91.66249999999992,16.923750000000005
327,3,26.88400000000003,91.61699999999992,16.982250000000004
328,3,26.87000000000003,91.59749999999993,16.982250000000004
329,3,26.86400000000003,91.55199999999992,17.031250000000004
330,3,26.86200000000003,91.49349999999993,17.074750000000005
331,3,26.85800000000003,91.46749999999993,17.097250000000006
332,3,26.85800000000003,91.46749999999993,17.143750000000008
333,3,26.85800000000003,91.44149999999993,17.159750000000006
334,3,26.854000000000028,91.44149999999993,17.176250000000007
335,3,26.844000000000026,91.44149999999993,17.176250000000007
336,3,26.834000000000024,91.43499999999993,17.255000000000006
337,3,26.818000000000026,91.38949999999993,17.336000000000006
338,3,26.816000000000027,91.33099999999993,17.419250000000005
339,3,26.80800000000003,91.32449999999993,17.447750000000006
340,3,26.79400000000003,91.31799999999993,17.535500000000006
341,3,26.79400000000003,91.29849999999993,17.605500000000006
342,3,26.78600000000003,91.27899999999994,17.697750000000006
343,3,26.78000000000003,91.22049999999994,17.729250000000008
344,3,26.77800000000003,91.18149999999994,17.729250000000008
345,3,26.76800000000003,91.17499999999994,17.81725000000001
346,3,26.75000000000003,91.15549999999995,17.83975000000001
347,3,26.738000000000028,91.12949999999995,17.86275000000001
348,3,26.72200000000003,91.10349999999995,17.86275000000001
349,3,26.71800000000003,91.06449999999995,17.922750000000008
350,3,26.70400000000003,91.01899999999995,17.95950000000001
351,3,26.68600000000003,90.96699999999994,18.07200000000001
352,3,26.680000000000028,90.93449999999994,18.16125000000001
353,3,26.676000000000027,90.91499999999995,18.18725000000001
354,3,26.666000000000025,90.88249999999995,18.18725000000001
355,3,26.658000000000026,90.88249999999995,18.18725000000001
356,3,26.652000000000026,90.87599999999995,18.28350000000001
357,3,26.640000000000025,90.83699999999995,18.325500000000012
358,3,26.628000000000025,90.83699999999995,18.453750000000014
359,3,26.618000000000023,90.82399999999994,18.555250000000015
360,3,26.616000000000025,90.77849999999994,18.688000000000017
361,3,26.612000000000023,90.77849999999994,18.793000000000017
362,3,26.598000000000024,90.74599999999994,18.93025000000002
363,3,26.584000000000024,90.73949999999994,19.02325000000002
364,3,26.580000000000023,90.73949999999994,19.11775000000002
365,3,26.566000000000024,90.73299999999993,19.133750000000017
366,3,26.548000000000023,90.67449999999994,19.166250000000016
367,3,26.548000000000023,90.67449999999994,19.248750000000015
368,3,26.544000000000022,90.61599999999994,19.366000000000014
369,3,26.528000000000024,90.57049999999994,19.417000000000012
370,3,26.520000000000024,90.51849999999993,19.503250000000012
371,3,26.510000000000023,90.45999999999994,19.643250000000013
372,3,26.498000000000022,90.44049999999994,19.67875000000001
373,3,26.48000000000002,90.40149999999994,19.804750000000013
374,3,26.47000000000002,90.34949999999994,19.85950000000001
375,3,26.46800000000002,90.32999999999994,19.98900000000001
376,3,26.46400000000002,90.27799999999993,19.98900000000001
377,3,26.45600000000002,90.23249999999993,20.103000000000012
378,3,26.45000000000002,90.21299999999994,20.218500000000013
379,3,26.44200000000002,90.15449999999994,20.27700000000001
380,3,26.426000000000023,90.09599999999995,20.45475000000001
381,3,26.420000000000023,90.08949999999994,20.61475000000001
382,3,26.412000000000024,90.05049999999994,20.75650000000001
383,3,26.406000000000024,90.00499999999994,20.90000000000001
384,3,26.404000000000025,89.95949999999993,21.02450000000001
385,3,26.404000000000025,89.92699999999994,21.12950000000001
386,3,26.388000000000027,89.92049999999993,21.27825000000001
387,3,26.374000000000027,89.92049999999993,21.29975000000001
388,3,26.362000000000027,89.88149999999993,21.36500000000001
389,3,26.350000000000026,89.86199999999994,21.51900000000001
390,3,26.336000000000027,89.86199999999994,21.67475000000001
391,3,26.322000000000028,89.80999999999993,21.69725000000001
392,3,26.30800000000003,89.79049999999994,21.833750000000013
393,3,26.30800000000003,89.79049999999994,21.856750000000012
394,3,26.30800000000003,89.77099999999994,21.949750000000012
395,3,26.30600000000003,89.72549999999994,21.97325000000001
396,3,26.302000000000028,89.70599999999995,22.02075000000001
397,3,26.290000000000028,89.68649999999995,22.09275000000001
398,3,26.278000000000027,89.64099999999995,22.14125000000001
399,3,26.264000000000028,89.60849999999995,22.36175000000001
400,3,26.25600000000003,89.55649999999994,22.36175000000001
401,4,26.252000000000027,89.53049999999995,22.36175000000001
402,4,26.23600000000003,89.50449999999995,22.362000000000013
403,4,26.22000000000003,89.46549999999995,22.364500000000014
404,4,26.218000000000032,89.41349999999994,22.370500000000014
405,4,26.20000000000003,89.38749999999995,22.376500000000014
406,4,26.20000000000003,89.37449999999994,22.385250000000013
407,4,26.18200000000003,89.36799999999994,22.394250000000014
408,4,26.18000000000003,89.36799999999994,22.397750000000013
409,4,26.17400000000003,89.31599999999993,22.397750000000013
410,4,26.15600000000003,89.31599999999993,22.418000000000013
411,4,26.14600000000003,89.30949999999993,22.423000000000012
412,4,26.13000000000003,89.25749999999992,22.439500000000013
413,4,26.13000000000003,89.21199999999992,22.454500000000014
414,4,26.12000000000003,89.16649999999991,22.457750000000015
415,4,26.110000000000028,89.14699999999992,22.475250000000013
416,4,26.092000000000027,89.11449999999992,22.486500000000014
417,4,26.07600000000003,89.05599999999993,22.522500000000015
418,4,26.05800000000003,88.99749999999993,22.543750000000014
419,4,26.05800000000003,88.96499999999993,22.561750000000014
420,4,26.04400000000003,88.94549999999994,22.590250000000015
421,4,26.03600000000003,88.89999999999993,22.620250000000016
422,4,26.03000000000003,88.84799999999993,22.641250000000017
423,4,26.020000000000028,88.83499999999992,22.657750000000018
424,4,26.020000000000028,88.81549999999993,22.663500000000017
425,4,26.00600000000003,88.77649999999993,22.675500000000017
426,4,25.99800000000003,88.76349999999992,22.68175000000002
427,4,25.98200000000003,88.75699999999992,22.70125000000002
428,4,25.980000000000032,88.73099999999992,22.755250000000018
429,4,25.972000000000033,88.73099999999992,22.79725000000002
430,4,25.96200000000003,88.71149999999993,22.79725000000002
431,4,25.948000000000032,88.65949999999992,22.86475000000002
432,4,25.948000000000032,88.63349999999993,22.91125000000002
433,4,25.948000000000032,88.62699999999992,22.91125000000002
434,4,25.942000000000032,88.62049999999992,22.93600000000002
435,4,25.93000000000003,88.58799999999992,22.95300000000002
436,4,25.928000000000033,88.54899999999992,22.97925000000002
437,4,25.91800000000003,88.51649999999992,23.04225000000002
438,4,25.910000000000032,88.47749999999992,23.10700000000002
439,4,25.89800000000003,88.47099999999992,23.10700000000002
440,4,25.882000000000033,88.46449999999992,23.17525000000002
441,4,25.864000000000033,88.44499999999992,23.19525000000002
442,4,25.850000000000033,88.41899999999993,23.26700000000002
443,4,25.842000000000034,88.37349999999992,23.26700000000002
444,4,25.830000000000034,88.33449999999992,23.299250000000022
445,4,25.818000000000033,88.27599999999993,23.299250000000022
446,4,25.818000000000033,88.26949999999992,23.389250000000022
447,4,25.802000000000035,88.23049999999992,23.43525000000002
448,4,25.784000000000034,88.17199999999993,23.482250000000022
449,4,25.770000000000035,88.13299999999992,23.578250000000022
450,4,25.756000000000036,88.11999999999992,23.65175000000002
451,4,25.752000000000034,88.08099999999992,23.72675000000002
452,4,25.748000000000033,88.02899999999991,23.765000000000022
453,4,25.734000000000034,88.0159999999999,23.84300000000002
454,4,25.730000000000032,88.0029999999999,23.93575000000002
455,4,25.72000000000003,88.0029999999999,24.05725000000002
456,4,25.71200000000003,87.9574999999999,24.098500000000023
457,4,25.704000000000033,87.9314999999999,24.19650000000002
458,4,25.70000000000003,87.8729999999999,24.28200000000002
459,4,25.686000000000032,87.8339999999999,24.39800000000002
460,4,25.68200000000003,87.7949999999999,24.47175000000002
461,4,25.68000000000003,87.7949999999999,24.516750000000023
462,4,25.672000000000033,87.7949999999999,24.608250000000023
463,4,25.66200000000003,87.77549999999991,24.701250000000023
464,4,25.64800000000003,87.74949999999991,24.764250000000022
465,4,25.640000000000033,87.6974999999999,24.87625000000002
466,4,25.624000000000034,87.6584999999999,24.99000000000002
467,4,25.618000000000034,87.6129999999999,25.08900000000002
468,4,25.610000000000035,87.6129999999999,25.105750000000018
469,4,25.608000000000036,87.5609999999999,25.17375000000002
470,4,25.606000000000037,87.50899999999989,25.17375000000002
471,4,25.602000000000036,87.46349999999988,25.33125000000002
472,4,25.598000000000035,87.43749999999989,25.491000000000017
473,4,25.582000000000036,87.40499999999989,25.653000000000016
474,4,25.580000000000037,87.39849999999988,25.707750000000015
475,4,25.574000000000037,87.34649999999988,25.763250000000014
476,4,25.560000000000038,87.33349999999987,25.894500000000015
477,4,25.55800000000004,87.28149999999987,25.894500000000015
478,4,25.54400000000004,87.24249999999986,26.010000000000016
479,4,25.52800000000004,87.21649999999987,26.010000000000016
480,4,25.51800000000004,87.19699999999987,26.069250000000014
481,4,25.51000000000004,87.19699999999987,26.209250000000015
482,4,25.50200000000004,87.18399999999987,26.270000000000014
483,4,25.48400000000004,87.13849999999987,26.290500000000012
484,4,25.47400000000004,87.13849999999987,26.477250000000012
485,4,25.45600000000004,87.11249999999987,26.64525000000001
486,4,25.44000000000004,87.09299999999988,26.83650000000001
487,4,25.43600000000004,87.03449999999988,27.030000000000012
488,4,25.432000000000038,86.98899999999988,27.20400000000001
489,4,25.41600000000004,86.94999999999987,27.20400000000001
490,4,25.39800000000004,86.94349999999987,27.29300000000001
491,4,25.39600000000004,86.91099999999987,27.47300000000001
492,4,25.37800000000004,86.87199999999987,27.63225000000001
493,4,25.37000000000004,86.87199999999987,27.77025000000001
494,4,25.36400000000004,86.81999999999987,27.95625000000001
495,4,25.34600000000004,86.78749999999987,28.003250000000012
496,4,25.33200000000004,86.75499999999987,28.07450000000001
497,4,25.32000000000004,86.71599999999987,28.14650000000001
498,4,25.30200000000004,86.69649999999987,28.31625000000001
499,4,25.292000000000037,86.68349999999987,28.36525000000001
500,4,25.286000000000037,86.65749999999987,28.39000000000001
501,5,25.286000000000037,86.65099999999987,28.39000000000001
502,5,25.286000000000037,86.64449999999987,28.39000000000001
503,5,25.286000000000037,86.61199999999987,28.39050000000001
504,5,25.268000000000036,86.56649999999986,28.39125000000001
505,5,25.260000000000037,86.55349999999986,28.39225000000001
506,5,25.254000000000037,86.54699999999985,28.39350000000001
507,5,25.23800000000004,86.52749999999986,28.40250000000001
508,5,25.23800000000004,86.48849999999986,28.40250000000001
509,5,25.220000000000038,86.48199999999986,28.41850000000001
510,5,25.216000000000037,86.46249999999986,28.42750000000001
511,5,25.210000000000036,86.44949999999986,28.42750000000001
512,5,25.192000000000036,86.42349999999986,28.44675000000001
513,5,25.182000000000034,86.41049999999986,28.45875000000001
514,5,25.182000000000034,86.39749999999985,28.465250000000008
515,5,25.174000000000035,86.37149999999986,28.493250000000007
